Date,AG,AI,AR,BE,BL,BS,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH,CH
2021-03-08,32160.0,,,,12430.0,8704.0,671.0,,,,,,,,,,,,9026.0,837.0,2080.0,,,,6209.0,,72401.0
2021-03-09,32210.0,,,,12464.0,8717.0,674.0,,,,,,,,,,,,9033.0,837.0,2084.0,,,,6237.0,,72540.0
2021-03-10,32255.0,,,,12488.0,8736.0,677.0,,,,,,,,,,,,9056.0,837.0,2090.0,,,,6246.0,,72669.0
2021-03-11,32295.0,,,,12506.0,8757.0,678.0,,,,,,,,,,,,9071.0,841.0,2094.0,,,,6266.0,,72792.0
2021-03-12,32340.0,,,,12547.0,8765.0,683.0,,,,,,,,,,,,9079.0,843.0,2099.0,,,,6279.0,,72919.0
2021-03-13,32385.0,,,,12564.0,8799.0,687.0,,,,,,,,,,,,9102.0,846.0,2102.0,,,,6289.0,,73058.0
2021-03-14,32430.0,,,,12603.0,8823.0,688.0,,,,,,,,,,,,9111.0,846.0,2105.0,,,,6290.0,,73180.0
2021-03-15,32480.0,,,,12663.0,8838.0,688.0,,,,,,,,,,,,9124.0,846.0,2106.0,,,,6312.0,,73341.0
2021-03-16,32525.0,,,,12696.0,8855.0,691.0,,,,,,,,,,,,9141.0,849.0,2108.0,,,,6341.0,,73490.0
2021-03-17,32575.0,,,,12711.0,8870.0,691.0,,,,,,,,,,,,9156.0,850.0,2113.0,,,,6380.0,,73630.0
2021-03-18,32625.0,,,,12730.0,8883.0,693.0,,,,,,,,,,,,9156.0,852.0,2116.0,,,,6396.0,,73735.0
2021-03-19,32675.0,,,,12778.0,8898.0,693.0,,,,,,,,,,,,9184.0,853.0,2122.0,,,,6408.0,,73895.0
2021-03-20,32725.0,,,,12820.0,8925.0,693.0,,,,,,,,,,,,9212.0,854.0,2129.0,,,,6442.0,,74084.0
2021-03-21,32775.0,,,,12872.0,8946.0,693.0,,,,,,,,,,,,9234.0,855.0,2137.0,,,,6443.0,,74239.0
2021-03-22,32840.0,,,,12927.0,8989.0,693.0,,,,,,,,,,,,9234.0,858.0,2138.0,,,,6451.0,,74414.0
2021-03-23,32910.0,,,,12958.0,9000.0,696.0,,,,,,,,,,,,9262.0,862.0,2150.0,,,,6487.0,,74609.0
2021-03-24,32980.0,,,,12978.0,9033.0,697.0,,,,,,,,,,,,9270.0,864.0,2156.0,,,,6524.0,,74786.0
2021-03-25,33045.0,,,,13010.0,9047.0,697.0,,,,,,,,,,,,9280.0,868.0,2163.0,,,,6524.0,,74918.0
2021-03-26,33110.0,,,,13086.0,9069.0,698.0,,,,,,,,,,,,9292.0,870.0,2172.0,,,,6548.0,,75129.0
2021-03-27,33175.0,,,,13159.0,9094.0,702.0,,,,,,,,,,,,9311.0,872.0,2178.0,,,,6563.0,,75338.0
2021-03-28,33245.0,,,,13220.0,9128.0,702.0,,,,,,,,,,,,9323.0,873.0,2185.0,,,,6588.0,,75548.0
2021-03-29,33330.0,,,,13281.0,9169.0,703.0,,,,,,,,,,,,9338.0,875.0,2188.0,,,,6636.0,,75804.0
2021-03-30,33405.0,,,,13310.0,9200.0,704.0,,,,,,,,,,,,9356.0,877.0,2192.0,,,,6671.0,,75999.0
2021-03-31,33485.0,,,,13337.0,9232.0,707.0,,,,,,,,,,,,9375.0,883.0,2204.0,,,,6717.0,,76224.0
2021-04-01,33550.0,,,,13375.0,9247.0,710.0,,,,,,,,,,,,9400.0,885.0,2212.0,,,,6740.0,,76403.0
2021-04-02,33620.0,,,,13430.0,9287.0,712.0,,,,,,,,,,,,9413.0,885.0,2221.0,,,,6784.0,,76636.0
2021-04-03,33685.0,,,,13488.0,9323.0,713.0,,,,,,,,,,,,9451.0,885.0,2231.0,,,,6810.0,,76870.0
2021-04-04,33755.0,,,,13540.0,9356.0,715.0,,,,,,,,,,,,9473.0,886.0,2237.0,,,,6817.0,,77063.0
2021-04-05,33830.0,,,,13592.0,9407.0,716.0,,,,,,,,,,,,9484.0,888.0,2237.0,,,,6836.0,,77274.0
2021-04-06,33915.0,,,,13653.0,9441.0,717.0,,,,,,,,,,,,9495.0,890.0,2239.0,,,,6860.0,,77494.0
2021-04-07,34005.0,,,,13679.0,9472.0,719.0,,,,,,,,,,,,9522.0,896.0,2244.0,,,,6898.0,,77719.0
2021-04-08,34070.0,,,,13725.0,9507.0,722.0,,,,,,,,,,,,9551.0,903.0,2253.0,,,,6944.0,,77959.0
2021-04-09,34155.0,,,,13782.0,9559.0,723.0,,,,,,,,,,,,9560.0,903.0,2266.0,,,,6989.0,,78221.0
2021-04-10,34245.0,,,,13846.0,9593.0,724.0,,,,,,,,,,,,9598.0,904.0,2277.0,,,,7002.0,,78473.0
2021-04-11,34330.0,,,,13903.0,9624.0,724.0,,,,,,,,,,,,9636.0,905.0,2284.0,,,,7036.0,,78726.0
2021-04-12,34420.0,,,,13961.0,9655.0,724.0,,,,,,,,,,,,9653.0,908.0,2284.0,,,,7059.0,,78948.0
2021-04-13,34505.0,,,,13995.0,9692.0,728.0,,,,,,,,,,,,9691.0,911.0,2291.0,,,,7075.0,,79172.0
2021-04-14,34590.0,,,,14028.0,9735.0,731.0,,,,,,,,,,,,9711.0,914.0,2295.0,,,,7119.0,,79407.0
2021-04-15,34670.0,,,,14061.0,9754.0,733.0,,,,,,,,,,,,9717.0,919.0,2302.0,,,,7135.0,,79575.0
2021-04-16,34750.0,,,,14089.0,9778.0,738.0,,,,,,,,,,,,9731.0,919.0,2310.0,,,,7175.0,,79774.0
2021-04-17,34825.0,,,,14168.0,9818.0,738.0,,,,,,,,,,,,9755.0,921.0,2315.0,,,,7200.0,,80024.0
2021-04-18,34900.0,,,,14239.0,9865.0,738.0,,,,,,,,,,,,9756.0,922.0,2324.0,,,,7200.0,,80228.0
2021-04-19,34990.0,,,,14306.0,9906.0,738.0,,,,,,,,,,,,9766.0,925.0,2324.0,,,,7241.0,,80480.0
2021-04-20,35075.0,,,,14367.0,9940.0,739.0,,,,,,,,,,,,9847.0,930.0,2330.0,,,,7274.0,,80786.0
2021-04-21,35160.0,,,,14403.0,9975.0,743.0,,,,,,,,,,,,9864.0,934.0,2336.0,,,,7297.0,,80996.0
2021-04-22,35245.0,,,,14442.0,10012.0,748.0,,,,,,,,,,,,9905.0,936.0,2341.0,,,,7315.0,,81228.0
2021-04-23,35335.0,,,,14509.0,10065.0,750.0,,,,,,,,,,,,9924.0,943.0,2349.0,,,,7366.0,,81525.0
2021-04-24,35430.0,,,,14566.0,10096.0,750.0,,,,,,,,,,,,9941.0,945.0,2358.0,,,,7381.0,,81751.0
2021-04-25,35520.0,,,,14625.0,10169.0,750.0,,,,,,,,,,,,9957.0,946.0,2366.0,,,,7388.0,,82005.0
2021-04-26,35610.0,,,,14695.0,10206.0,750.0,,,,,,,,,,,,10010.0,951.0,2372.0,,,,7420.0,,82298.0
2021-04-27,35700.0,,,,14768.0,10262.0,751.0,,,,,,,,,,,,10058.0,962.0,2385.0,,,,7448.0,,82618.0
2021-04-28,35785.0,,,,14811.0,10322.0,751.0,,,,,,,,,,,,10163.0,967.0,2391.0,,,,7485.0,,82959.0
2021-04-29,35865.0,,,,14862.0,10368.0,752.0,,,,,,,,,,,,10199.0,972.0,2398.0,,,,7492.0,,83192.0
2021-04-30,35940.0,,,,14926.0,10419.0,752.0,,,,,,,,,,,,10230.0,980.0,2404.0,,,,7503.0,,83438.0
2021-05-01,36020.0,,,,15020.0,10481.0,752.0,,,,,,,,,,,,10237.0,985.0,2411.0,,,,7529.0,,83719.0
2021-05-02,36095.0,,,,15107.0,10523.0,752.0,,,,,,,,,,,,10244.0,988.0,2415.0,,,,7538.0,,83946.0
2021-05-03,36165.0,,,,15186.0,10580.0,753.0,,,,,,,,,,,,10273.0,994.0,2417.0,,,,7571.0,,84223.0
2021-05-04,36240.0,,,,15269.0,10619.0,753.0,,,,,,,,,,,,10393.0,996.0,2424.0,,,,7593.0,,84571.0
2021-05-05,36310.0,,,,15328.0,10671.0,755.0,,,,,,,,,,,,10481.0,1004.0,2429.0,,,,7616.0,,84878.0
2021-05-06,36385.0,,,,15375.0,10714.0,758.0,,,,,,,,,,,,10495.0,1008.0,2434.0,,,,7639.0,,85092.0
2021-05-07,36455.0,,,,15445.0,10778.0,761.0,,,,,,,,,,,,10552.0,1010.0,2438.0,,,,7662.0,,85385.0
2021-05-08,36520.0,,,,15529.0,10778.0,762.0,,,,,,,,,,,,10565.0,1010.0,2442.0,,,,7675.0,,85565.0
2021-05-09,36590.0,,,,15622.0,10857.0,762.0,,,,,,,,,,,,10565.0,1010.0,2443.0,,,,7694.0,,85827.0
2021-05-10,36675.0,,,,15695.0,10893.0,762.0,,,,,,,,,,,,10569.0,1014.0,2445.0,,,,7712.0,,86049.0
2021-05-11,36750.0,,,,15767.0,10949.0,762.0,,,,,,,,,,,,10666.0,1016.0,2455.0,,,,7730.0,,86379.0
2021-05-12,36815.0,,,,15812.0,11020.0,766.0,,,,,,,,,,,,10685.0,1020.0,2463.0,,,,7757.0,,86622.0
2021-05-13,36885.0,,,,15851.0,11038.0,768.0,,,,,,,,,,,,10708.0,1021.0,2467.0,,,,7770.0,,86792.0
2021-05-14,36935.0,,,,15921.0,11106.0,770.0,,,,,,,,,,,,10715.0,1025.0,2469.0,,,,7770.0,,86995.0
2021-05-15,36985.0,,,,15977.0,11132.0,772.0,,,,,,,,,,,,10725.0,1026.0,2473.0,,,,7792.0,,87166.0
2021-05-16,37035.0,,,,16036.0,11162.0,774.0,,,,,,,,,,,,10725.0,1028.0,2475.0,,,,7819.0,,87338.0
2021-05-17,37090.0,,,,16097.0,11204.0,774.0,,,,,,,,,,,,10777.0,1032.0,2475.0,,,,7833.0,,87566.0
2021-05-18,37145.0,,,,16154.0,11233.0,775.0,,,,,,,,,,,,10815.0,1034.0,2478.0,,,,7842.0,,87760.0
2021-05-19,37190.0,,,,16189.0,11270.0,776.0,,,,,,,,,,,,10903.0,1039.0,2479.0,,,,7862.0,,87992.0
2021-05-20,37230.0,,,,16219.0,11300.0,777.0,,,,,,,,,,,,10932.0,1039.0,2483.0,,,,7878.0,,88142.0
2021-05-21,37275.0,,,,16268.0,11342.0,777.0,,,,,,,,,,,,10941.0,1043.0,2484.0,,,,7885.0,,88299.0
2021-05-22,37320.0,,,,16313.0,11356.0,778.0,,,,,,,,,,,,10948.0,1045.0,2486.0,,,,7896.0,,88426.0
2021-05-23,37365.0,,,,16338.0,11387.0,779.0,,,,,,,,,,,,10956.0,1045.0,2488.0,,,,7912.0,,88554.0
2021-05-24,37410.0,,,,16365.0,11394.0,779.0,,,,,,,,,,,,10972.0,1046.0,2491.0,,,,7927.0,,88668.0
2021-05-25,37460.0,,,,16405.0,11415.0,781.0,,,,,,,,,,,,11005.0,1047.0,2493.0,,,,7942.0,,88832.0
2021-05-26,37495.0,,,,16422.0,11438.0,781.0,,,,,,,,,,,,11043.0,1051.0,2495.0,,,,7955.0,,88964.0
2021-05-27,37530.0,,,,16444.0,11471.0,782.0,,,,,,,,,,,,11064.0,1053.0,2496.0,,,,7967.0,,89091.0
2021-05-28,37555.0,,,,16490.0,11479.0,782.0,,,,,,,,,,,,11087.0,1056.0,2499.0,,,,7978.0,,89210.0
2021-05-29,37580.0,,,,16529.0,11494.0,783.0,,,,,,,,,,,,11142.0,1057.0,2505.0,,,,7987.0,,89361.0
2021-05-30,37610.0,,,,16562.0,11513.0,784.0,,,,,,,,,,,,11147.0,1057.0,2505.0,,,,,,89449.0
2021-05-31,37635.0,,,,16596.0,11530.0,784.0,,,,,,,,,,,,11162.0,1059.0,2506.0,,,,7999.0,,89555.0
2021-06-01,37660.0,,,,16629.0,11537.0,786.0,,,,,,,,,,,,11178.0,1063.0,2507.0,,,,8001.0,,89645.0
2021-06-02,37680.0,,,,16639.0,11547.0,787.0,,,,,,,,,,,,11235.0,1066.0,2507.0,,,,8012.0,,89757.0
2021-06-03,37700.0,,,,16648.0,11552.0,787.0,,,,,,,,,,,,11273.0,1066.0,2511.0,,,,8019.0,,89840.0
2021-06-04,,,,,16673.0,11575.0,788.0,,,,,,,,,,,,11318.0,1066.0,2514.0,,,,8030.0,,89948.0
2021-06-05,,,,,,11593.0,,,,,,,,,,,,,11344.0,,2515.0,,,,,,89993.0
2021-06-06,,,,,,11604.0,,,,,,,,,,,,,11349.0,,2516.0,,,,,,90010.0
2021-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,90010.0
